StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,PID,welcome,age_1,gender,country,time_us_1,ideology_1,pkp_h_1,pkp_i_1,pkp_u_1,pch_h_1,pch_i_1,pch_u_1,tmdp_h_1,tmdp_i_1,tmdp_u_1,whh_h_1,whh_i_1,whh_u_1,thls_h_1,thls_i_1,thls_u_1,ach_1_1,ach_2_1,ach_3_1,adr_h_1,adr_i_1,adr_u_1,elb_h_1,elb_i_1,elb_u_1,acr_h_1,acr_i_1,acr_u_1,jbd_h_1,jbd_i_1,jbd_u_1,scc_h_1,scc_i_1,scc_u_1,ddf_h_1,ddf_i_1,ddf_u_1,git_h_1,git_i_1,git_u_1,idb_h_1,idb_i_1,idb_u_1,ayc_h_1,ayc_i_1,ayc_u_1,sip_h_1,sip_i_1,sip_u_1,ecc_h_1,ecc_i_1,ecc_u_1,ccr_h_1,ccr_i_1,ccr_u_1,mbr_h_1,mbr_i_1,mbr_u_1,msn_h_1,msn_i_1,msn_u_1,mbw_h_1,mbw_i_1,mbw_u_1,mpsa_h_1,mpsa_i_1,mpsa_u_1,php_h_1,php_i_1,php_u_1,mmc_h_1,mmc_i_1,mmc_u_1,mmls_h_1,mmls_i_1,mmls_u_1,msas_h_1,msas_i_1,msas_u_1,ach_4_1,ach_5_1,ach_6_1,race,income,int_pol,pol_id,pol_id_5_TEXT,religion,religion_5_TEXT,education,db,PROLIFIC_PID
2019-11-06 09:57:08,2019-11-06 10:06:01,IP Address,71.82.203.42,100,532,True,2019-11-06 10:06:01,R_3RmWzi9ZkQgtqss,,,,,43.0352020263671875,-83.52480316162109375,anonymous,EN,I agree to participate,5d7bde81c7390f00169b2fdf,Understood! Begin survey.,26,Female,Yes,,2,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,moderately unexpected,very harmful,very immoral,slightly unexpected,very harmful,very immoral,extremely unexpected,very harmful,extremely immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,moderately immoral,very unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,not at all immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,not at all harmful,not at all immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,moderately unexpected,moderately harmful,moderately immoral,very unexpected,very harmful,very immoral,moderately unexpected,not at all harmful,not at all immoral,very unexpected,moderately harmful,moderately immoral,very unexpected,very harmful,moderately immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"Less than $25,000",Not very interested,Democrat,,An atheist,,Associate's degree,Complete,5d7bde81c7390f00169b2fdf
2019-11-06 09:59:31,2019-11-06 10:07:41,IP Address,107.145.116.153,100,489,True,2019-11-06 10:07:42,R_1rcY16AmLgB69yI,,,,,28.206207275390625,-80.68740081787109375,anonymous,EN,I agree to participate,5c65feca0d7f5f00014b853d,Understood! Begin survey.,30,Male,Yes,,2,very harmful,moderately immoral,slightly unexpected,slightly harmful,moderately immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,extremely harmful,not at all immoral,moderately unexpected,not at all harmful,not at all immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,not at all immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,slightly unexpected,not at all harmful,not at all immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,moderately harmful,slightly immoral,moderately unexpected,moderately harmful,moderately immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,not at all harmful,extremely immoral,extremely unexpected,African American/Black,"$25,001 to $50,000",Very interested,Democrat,,Something else (Please Specify),No religion,Bachelor's degree,Complete,5c65feca0d7f5f00014b853d
2019-11-06 09:57:37,2019-11-06 10:07:56,IP Address,35.133.105.105,100,618,True,2019-11-06 10:07:56,R_2rAeigPbMIgDf5q,,,,,40.9221954345703125,-96.5260009765625,anonymous,EN,I agree to participate,5cc8cab1f67ce800171cc5b2,Understood! Begin survey.,36,Female,Yes,,2,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,very harmful,very immoral,slightly unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,very immoral,slightly unexpected,moderately harmful,very immoral,slightly unexpected,moderately harmful,very immoral,slightly unexpected,very harmful,extremely immoral,moderately unexpected,moderately harmful,very immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,moderately immoral,slightly unexpected,slightly harmful,moderately immoral,slightly unexpected,very harmful,very immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,moderately harmful,very immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,very harmful,very immoral,slightly unexpected,very harmful,extremely immoral,slightly unexpected,moderately harmful,moderately immoral,not at all unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,very immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$75,001 to $99,999",Not very interested,,,An atheist,,Bachelor's degree,Complete,5cc8cab1f67ce800171cc5b2
2019-11-06 09:57:32,2019-11-06 10:08:01,IP Address,73.183.168.86,100,629,True,2019-11-06 10:08:02,R_AjqAFaRuMO6EaT7,,,,,29.832305908203125,-95.73600006103515625,anonymous,EN,I agree to participate,5c264f0d70073200012cd5bb,Understood! Begin survey.,25,Female,Yes,,1,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,very immoral,not at all unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,very immoral,not at all unexpected,extremely harmful,extremely immoral,moderately unexpected,very harmful,very immoral,slightly unexpected,moderately harmful,moderately immoral,not at all unexpected,slightly harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,very harmful,very immoral,moderately unexpected,very harmful,extremely immoral,moderately unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,slightly unexpected,extremely harmful,very immoral,slightly unexpected,very harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,not at all unexpected,slightly harmful,not at all immoral,not at all unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,Other,"$100,000 or more",Somewhat interested,Independent,,Agnostic,,Bachelor's degree,Complete,5c264f0d70073200012cd5bb
2019-11-06 09:55:01,2019-11-06 10:08:19,IP Address,128.180.220.127,100,797,True,2019-11-06 10:08:19,R_1f44wOcIKv2t1uH,,,,,40.5995025634765625,-75.3762969970703125,anonymous,EN,I agree to participate,5d9d2e421af9ed0011c31894,Understood! Begin survey.,46,Female,Yes,,1,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,very harmful,very immoral,slightly unexpected,moderately harmful,moderately immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,moderately immoral,not at all unexpected,not at all harmful,not at all immoral,very unexpected,extremely harmful,moderately immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,slightly immoral,not at all unexpected,slightly harmful,not at all immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,not at all immoral,not at all unexpected,not at all harmful,slightly immoral,very unexpected,not at all harmful,moderately immoral,extremely unexpected,moderately harmful,moderately immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$100,000 or more",Very interested,Democrat,,Agnostic,,Graduate or professional degree,Complete,5d9d2e421af9ed0011c31894
2019-11-06 09:56:13,2019-11-06 10:09:28,IP Address,73.124.74.29,100,794,True,2019-11-06 10:09:28,R_1206Xs3tmXVYENi,,,,,25.7277069091796875,-80.3715972900390625,anonymous,EN,I agree to participate,5ce6aa00fa609f00157002d0,Understood! Begin survey.,40,Female,Yes,,2,extremely harmful,very immoral,moderately unexpected,extremely harmful,very immoral,moderately unexpected,very harmful,moderately immoral,moderately unexpected,extremely harmful,moderately immoral,very unexpected,extremely harmful,very immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,not at all harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,very unexpected,moderately harmful,slightly immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,slightly unexpected,not at all harmful,not at all immoral,moderately unexpected,slightly harmful,not at all immoral,very unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,not at all immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,slightly immoral,very unexpected,very harmful,moderately immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Very interested,Independent,,Religious,,Associate's degree,Complete,5ce6aa00fa609f00157002d0
2019-11-06 09:56:56,2019-11-06 10:10:20,IP Address,174.107.108.45,100,803,True,2019-11-06 10:10:20,R_2txQj5StD48LQTn,,,,,34.0095062255859375,-81.08190155029296875,anonymous,EN,I agree to participate,5a9c76db89de8200013f14b7,Understood! Begin survey.,46,Female,Yes,,3,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,moderately unexpected,slightly harmful,not at all immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,very immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,very harmful,very immoral,extremely unexpected,moderately harmful,very immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,not at all immoral,slightly unexpected,slightly harmful,not at all immoral,moderately unexpected,slightly harmful,not at all immoral,moderately unexpected,moderately harmful,slightly immoral,moderately unexpected,very harmful,very immoral,very unexpected,moderately harmful,slightly immoral,extremely unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,slightly immoral,moderately unexpected,very harmful,very immoral,slightly unexpected,very harmful,moderately immoral,not at all unexpected,moderately harmful,not at all immoral,not at all unexpected,moderately harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,African American/Black,"Less than $25,000",Somewhat interested,Democrat,,Agnostic,,Some college,Complete,5a9c76db89de8200013f14b7
2019-11-06 09:56:43,2019-11-06 10:10:32,IP Address,68.125.173.112,100,829,True,2019-11-06 10:10:33,R_XonGVCaUYZenRND,,,,,32.65899658203125,-96.87650299072265625,anonymous,EN,I agree to participate,5d98d703378cc1032e7ce5fc,Understood! Begin survey.,27,Female,Yes,,2,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,very harmful,extremely immoral,very unexpected,moderately harmful,very immoral,slightly unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,slightly harmful,extremely immoral,not at all unexpected,moderately harmful,not at all immoral,not at all unexpected,not at all harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,not at all immoral,not at all unexpected,slightly harmful,not at all immoral,not at all unexpected,extremely harmful,extremely immoral,very unexpected,not at all harmful,not at all immoral,extremely unexpected,moderately harmful,moderately immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,not at all harmful,not at all immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Very interested,Democrat,,An atheist,,Bachelor's degree,Complete,5d98d703378cc1032e7ce5fc
2019-11-06 09:57:15,2019-11-06 10:10:35,IP Address,199.189.240.176,100,799,True,2019-11-06 10:10:35,R_2QQmvuhnSzxTl08,,,,,35.49859619140625,-86.08480072021484375,anonymous,EN,I agree to participate,598fba148380cc00012a3ce7,Understood! Begin survey.,33,Female,Yes,,2,extremely harmful,extremely immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,very immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,moderately immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,slightly unexpected,not at all harmful,not at all immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,very immoral,moderately unexpected,slightly harmful,slightly immoral,very unexpected,very harmful,very immoral,very unexpected,very harmful,extremely immoral,moderately unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Very interested,Democrat,,An atheist,,Some college,Complete,598fba148380cc00012a3ce7
2019-11-06 09:55:05,2019-11-06 10:13:48,IP Address,107.135.74.72,100,1122,True,2019-11-06 10:13:48,R_Zw7EAH8wV0TaEP7,,,,,30.3607940673828125,-91.09169769287109375,anonymous,EN,I agree to participate,5d4deacbd056d00019082be9,Understood! Begin survey.,27,Female,Yes,,3,extremely harmful,very immoral,extremely unexpected,extremely harmful,very immoral,moderately unexpected,very harmful,very immoral,slightly unexpected,extremely harmful,extremely immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,moderately immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,moderately immoral,slightly unexpected,not at all harmful,slightly immoral,moderately unexpected,slightly harmful,moderately immoral,very unexpected,slightly harmful,slightly immoral,not at all unexpected,very harmful,moderately immoral,extremely unexpected,extremely harmful,moderately immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,very immoral,slightly unexpected,extremely harmful,very immoral,extremely unexpected,very harmful,extremely immoral,slightly unexpected,extremely harmful,extremely immoral,moderately unexpected,not at all harmful,not at all immoral,not at all unexpected,moderately harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,African American/Black,"$50,001 to $75,000",Somewhat interested,Independent,,Something else (Please Specify),Spiritual,Associate's degree,Complete,5d4deacbd056d00019082be9
2019-11-06 09:58:51,2019-11-06 10:14:16,IP Address,68.205.49.203,100,925,True,2019-11-06 10:14:16,R_3kuJPX2AsVXiGX7,,,,,28.558807373046875,-81.3495025634765625,anonymous,EN,I agree to participate,5d7126d0585f4f000139a9e8,Understood! Begin survey.,26,Female,Yes,,2,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,very immoral,slightly unexpected,extremely harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,very harmful,very immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,moderately immoral,very unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,very immoral,slightly unexpected,extremely harmful,extremely immoral,very unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,moderately immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,moderately immoral,very unexpected,moderately harmful,moderately immoral,very unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,extremely unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,not at all immoral,very unexpected,very harmful,very immoral,slightly unexpected,extremely harmful,extremely immoral,moderately unexpected,not at all harmful,not at all immoral,not at all unexpected,very harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,Other,"$50,001 to $75,000",Somewhat interested,Democrat,,Something else (Please Specify),Spiritual,Bachelor's degree,Complete,5d7126d0585f4f000139a9e8
2019-11-06 10:47:41,2019-11-06 11:03:20,IP Address,71.96.58.132,100,939,True,2019-11-06 11:03:21,R_10VI9wdlQaoJKbT,,,,,33.2274932861328125,-97.1277008056640625,anonymous,EN,I agree to participate,5daf7339bca8f900171c06a5,Understood! Begin survey.,22,Female,Yes,,2,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,very immoral,very unexpected,moderately harmful,very immoral,very unexpected,very harmful,extremely immoral,very unexpected,very harmful,extremely immoral,slightly unexpected,very harmful,moderately immoral,moderately unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,very immoral,slightly unexpected,very harmful,slightly immoral,very unexpected,extremely harmful,moderately immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,very immoral,very unexpected,not at all harmful,not at all immoral,slightly unexpected,extremely harmful,very immoral,very unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,slightly unexpected,very harmful,very immoral,very unexpected,not at all harmful,slightly immoral,slightly unexpected,moderately harmful,slightly immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"Less than $25,000",Somewhat interested,Democrat,,Agnostic,,Some college,Complete,5daf7339bca8f900171c06a5
